=== Project Metadata ===
simulation_id,name,timestamp
21,Untitled Project,2025-05-31 21:49:33

=== Shape Metadata ===
shape_id,name,coords,count,collectarea,percentofstrikes,kdtreepath
"5770.2935411747785,8310.893935132652,10620.661121309724","5770.2935411747785,8310.893935132652,10470.432507190033",64.61901247449173,positive,shapeid:217,21
"6152.553132887198,-2588.978174426322,10152.108413686063","6152.553132887198,-2588.978174426322,10114.832507190034",16.4339179517344,negative,shapeid:166,130
"9231.419821750951,-7324.73579334219,16662.710630322348","9231.419821750951,-7324.73579334219,16617.232507190034",25.06677136315436,negative,shapeid:68,40
"-3353.2594125981977,9411.778328300945,36.38767834658118","-3353.2594125981977,9411.778328300945,0.0",15.537652833003298,negative,shapeid:333,321
"8323.480154959027,-619.2937289505771,57.595093445215674","8323.480154959027,-619.2937289505771,0.0",41.470588530611,negative,shapeid:333,322
"-9237.883893952154,-3450.8282737092713,45.57178495526181","-9237.883893952154,-3450.8282737092713,0.0",25.184836214876903,negative,shapeid:333,323
"3247.780010452492,-8550.049746492507,16656.308559367488","3247.780010452492,-8550.049746492507,16617.232507190034",18.147803370498213,negative,shapeid:67,54
"4946.410588610899,4475.281380909435,10206.295699062463","4946.410588610899,4475.281380909435,10165.632507190034",19.7706673681625,negative,shapeid:168,109
"-3487.2019142374465,-10438.40669406332,16745.419983211552","-3487.2019142374465,-10438.40669406332,16693.43250719003",33.3352044670911,negative,shapeid:84,50
"3217.707012681658,6931.504852089718,10239.228874730436","3217.707012681658,6934.1999999710715,10178.332507190034",46.78767515061255,negative,shapeid:93,7
"1508.3124785729597,-4529.966888426913,10167.376795213506","1508.3124785729597,-4529.966888426913,10114.832507190034",34.11257318534537,negative,shapeid:40,132
"6779.075784588862,8675.125759360777,10530.399901236773","6779.075784588862,8675.125759360777,10470.432507190033",45.18978784485923,negative,shapeid:217,22
"1971.8995785605493,6350.26808916287,10196.97781071988","1938.8327480759017,6350.26808916287,10178.332507190034",16.91884161410598,negative,shapeid:93,8
"7380.117905504721,-7944.4778218899755,16660.35414023334","7380.117905504721,-7944.4778218899755,16617.232507190034",22.382445841035544,negative,shapeid:68,41
"1430.9726122559423,10855.184050198153,6385.192298488875","1430.9726122559423,10855.184050198153,6344.432507190031",19.794248694071417,negative,shapeid:238,30
"6683.434587756885,1934.9785256894975,10170.67240953779","6683.434587756885,1934.9785256894975,10114.832507190034",38.82687242594496,negative,shapeid:167,120
"-1098.2752410181893,-8243.734982357233,16663.47156350271","-1098.2752410181893,-8243.734982357233,16617.232507190034",25.968038853738225,negative,shapeid:67,55
"9275.944827893436,-896.4901652118951,56.32254607821686","9275.944827893436,-896.4901652118951,0.0",39.52936037787891,negative,shapeid:333,324
"-3168.5896048089517,8875.17620845692,10540.143264894396","-3168.5896048089517,8875.17620845692,10470.432507190033",62.2544326154785,negative,shapeid:218,23
"2357.79844416141,8467.628736942108,10463.719871905509","2357.79844416141,8467.628736942108,10394.232507190034",61.81942661906545,negative,shapeid:219,8
"8247.59402542474,-9949.2553436472,16740.147835671374","8247.59402542474,-9982.200000028932,16693.43250719003",40.444136651819576,negative,shapeid:84,51
"-7130.924867898426,-1900.563217706478,7230.529931087211","-7130.924867898426,-1900.563217706478,7168.432507190034",48.638031335177416,negative,shapeid:184,1
"3704.8430621087045,-3417.587759171626,10164.628845073554","3704.8430621087045,-3417.587759171626,10114.832507190034",30.428018387797945,negative,shapeid:40,133
"-3078.5018733211273,-8.814514276149566,10186.768269078078","-3078.5018733211273,-8.814514276149566,10114.832507190034",66.55801145518816,negative,shapeid:166,131
"-7003.712545135402,-9664.78640890224,16653.072165083602","-7003.712545135402,-9664.78640890224,16617.232507190034",15.09685848256478,negative,shapeid:66,50
"-789.0651129144535,10926.41724365838,6399.358198973941","-789.0651129144535,10896.599999971073,6344.432507190031",49.05933229195274,negative,shapeid:238,31
"-9657.303785583888,4846.7741232781955,71.26375912173937","-9657.303785583888,4846.7741232781955,0.0",65.2222461630075,negative,shapeid:333,325
"-4268.855535372264,9383.45120906287,58.94327827181138","-4268.855535372264,9383.45120906287,0.0",43.55036403205555,negative,shapeid:333,326
"-1766.8088599878902,-384.0269154066573,10165.478311852585","-1766.8088599878902,-384.0269154066573,10114.832507190034",31.54319676675327,negative,shapeid:166,132
"4877.559177006233,-7076.891079588984,10086.79275453921","4877.559177006233,-7076.891079588984,10038.632507190032",28.339905138010657,negative,shapeid:6,1
"6231.780580186562,3436.937929025624,10164.837117363606","6231.780580186562,3436.937929025624,10114.832507190034",30.699469703231763,negative,shapeid:167,121
"9356.409333222768,9111.479175109249,43.197595453838","9356.409333222768,9111.479175109249,0.0",22.474034905372697,negative,shapeid:333,327
"9003.76060057052,4664.400002951339,70.5259843392802","9003.76060057052,4664.400002951339,0.0",63.79363599341701,negative,shapeid:333,328
"8025.167770637498,-5523.549862378027,10175.933344284089","8025.167770637498,-5523.549862378027,10114.832507190034",47.025530552957655,negative,shapeid:0,20
"1312.369210407678,-3229.3674786425236,10325.173020897284","1312.369210407678,-3229.3674786425236,10165.632507190034",70.8831054769388,positive,shapeid:166,133
"-8387.722454147592,591.7948603985733,52.59781155365623","-8387.722454147592,591.7948603985733,0.0",34.17256967673624,negative,shapeid:333,329
"950.519912314161,10794.153183799728,6406.457832057122","950.519912314161,10794.153183799728,6344.432507190031",48.412402855210395,negative,shapeid:238,32
"5726.912421750294,1998.5779162623148,10192.602231271612","5726.912421750294,1998.5779162623148,10114.832507190034",78.57086524529711,negative,shapeid:167,122
"-1312.560116413135,5412.868783272654,10214.480068025085","-1312.3672519240986,5412.868783272654,10114.832507190034",34.35992140608681,positive,shapeid:168,110
"809.8273461985063,-6758.744103951402,10234.334600709179","809.8273461985063,-6758.744103951402,10165.632507190034",60.3527702508687,negative,shapeid:40,134
"-9872.208037428838,8214.39977326112,41.23700379825896","-9872.208037428838,8214.39977326112,0.0",20.358405195251297,negative,shapeid:333,330
"6328.207501540408,1246.6534661340193,10153.757704448957","6328.207501540408,1246.6534661340193,10114.832507190034",18.011185560989865,negative,shapeid:167,123
"5486.468111568471,4055.24964646833,10221.08721904949","5486.468111568471,4055.24964646833,10165.632507190034",38.25923805217351,negative,shapeid:168,111
"-2931.6417173621703,4445.446045604896,10216.728738529135","-2931.6417173621703,4445.446045604896,10165.632507190034",32.143221194870144,negative,shapeid:168,112
"-9209.428342647965,-1763.7657238762094,40.14904441643939","-9209.428342647965,-1763.7657238762094,0.0",19.232129187651122,negative,shapeid:333,331
"1686.2885415340206,-3609.619651058293,10151.436908677466","1686.2885415340206,-3609.619651058293,10114.832507190034",15.806543191586316,negative,shapeid:40,135
"992.4799172853,-3579.860107467729,10190.999857316063","992.4799172853,-3579.860107467729,10114.832507190034",75.16612590902082,negative,shapeid:40,136
"9934.738505645022,-10179.040548352345,16747.009899878583","9934.738505645022,-10179.040548352345,16693.43250719003",35.54245612760811,negative,shapeid:84,52
"9485.297125573972,4896.091566805988,62.27163153959165","9485.297125573972,4896.091566805988,0.0",48.94734234902373,negative,shapeid:333,332
"3414.635414688908,-2125.636519143971,10231.404242078306","3414.635414688908,-2125.636519143971,10178.332507190034",34.84544927843588,negative,shapeid:88,8
"10320.920175499126,-1291.7099353953981,58.50061653766001","10320.920175499126,-1291.7099353953981,0.0",42.853866142878495,negative,shapeid:333,333
"10478.404728093035,-2988.529573593696,56.03382705471499","10478.404728093035,-2988.529573593696,0.0",39.099341151045664,negative,shapeid:333,334
"6092.3061861073875,-1358.0800372677204,10147.599374541764","6092.3061861073875,-1358.0800372677204,10114.832507190034",12.48762878555315,negative,shapeid:166,134
"7658.659134424099,9843.938403057287,8230.053914458751","7658.659134424099,9843.938403057287,8173.232507190034",40.252857293686276,negative,shapeid:211,3
"-5788.48755529049,-9872.413314114636,16676.94304155219","-5788.48755529049,-9872.413314114636,16617.232507190034",44.75129158024496,negative,shapeid:66,51
"9105.200608759667,-10227.393011287431,16756.91991074533","9105.200608759667,-10227.393011287431,16693.43250719003",51.00490781054137,negative,shapeid:84,53
"10545.642119806558,5843.632293969673,38.93617955419111","10545.642119806558,5843.632293969673,0.0",18.016518000846144,negative,shapeid:333,335
"-4746.83068460418,-8070.81903085027,16671.257812923566","-4746.83068460418,-8070.81903085027,16617.232507190034",36.16698002406664,negative,shapeid:66,52
"5233.264444522807,6204.3037210610455,10155.794571764152","5233.264444522807,6204.3037210610455,10114.832507190034",20.08112509494151,negative,shapeid:168,113
"4400.525889254775,2206.0872842458066,10232.98442070295","4400.525889254775,2206.0872842458066,10178.332507190034",37.09029216674022,negative,shapeid:92,5
"2034.2392779600414,-439.19568348413486,9987.92819685989","2034.2392779600414,-439.19568348413486,9937.032507190035",31.845098486175242,negative,shapeid:94,10
"-4838.335272487432,-10981.365685891556,47.02945487766683","-4838.335272487432,-10981.365685891556,0.0",26.930421003970924,negative,shapeid:333,336
"-4694.557967674986,-6108.182666123909,10176.288799378211","-4694.557967674986,-6108.182666123909,10114.832507190034",47.60241161857612,negative,shapeid:40,137
"-10121.285231288848,7369.30712989932,49.03996790247138","-10121.285231288848,7369.30712989932,0.0",29.440017877846532,negative,shapeid:333,337
"-2209.742805163358,5438.927896465371,10151.611399465346","-2209.742805163358,5438.927896465371,10114.832507190034",15.966911111560274,negative,shapeid:168,114
"-672.4577151062003,7282.222985173845,8546.572743241526","-672.4577151062003,7282.222985173845,8510.257617411506",15.387724518555986,negative,shapeid:120,5
"8330.32105445582,-593.3142516739863,51.464968602220836","8330.32105445582,-593.3142516739863,0.0",32.58515572191588,negative,shapeid:333,338
"-2625.422456327783,6811.644526309843,10159.803860058984","-2625.422456327783,6811.644526309843,10114.832507190034",24.49553604227146,negative,shapeid:168,115
"4475.5225326492,-8097.6676820446155,16671.52931002232","4475.5225326492,-8097.6676820446155,16617.232507190034",36.55495386031508,negative,shapeid:68,42
"8704.657420268144,-2119.3635755789965,40.30795237829364","8704.657420268144,-2119.3635755789965,0.0",19.39451607967721,negative,shapeid:333,339
"3937.359849854918,9840.259567008357,8210.384523924904","3937.359849854918,9840.259567008357,8173.232507190034",16.29030128256414,negative,shapeid:216,2
"8154.132097079932,7306.317261673168,10165.037415099549","8154.132097079932,7306.317261673168,10114.832507190034",30.961733037574177,negative,shapeid:201,10
"7688.312762496422,-8873.842233826852,16689.43456051999","7688.312762496422,-8873.842233826852,16617.232507190034",67.0498697970849,negative,shapeid:68,43
"5546.440374758,-4763.823213061993,10168.937988441217","5546.440374758,-4763.823213061993,10114.832507190034",36.30552266109878,negative,shapeid:40,138
"2868.6856842031902,8050.557909189458,10562.375433985359","2868.6856842031902,8050.557909189458,10470.432507190033",112.19534269255945,negative,shapeid:217,23
"-6958.27703591492,-1498.704308485816,10164.56867812366","-6958.27703591492,-1498.704308485816,10114.832507190034",30.34983775291851,negative,shapeid:166,135
"7953.474860985407,5413.302843990998,10168.634252917418","7953.474860985407,5413.302843990998,10114.832507190034",35.87214403633103,negative,shapeid:201,11
"-8613.609895148089,-6950.916080990556,58.15034572934963","-8613.609895148089,-6950.916080990556,0.0",42.30962405860333,negative,shapeid:333,340
"9900.459307078258,6349.890736190908,58.56776532627851","9900.459307078258,6349.890736190908,0.0",42.958621465779466,negative,shapeid:333,341
"5197.065210679015,532.1880154768405,10215.390372626744","5197.065210679015,532.1880154768405,10165.632507190034",30.378081190077186,negative,shapeid:167,124
"-9304.440444735872,-5053.8807989455245,33.57865770529385","-9304.440444735872,-5053.8807989455245,0.0",13.14679129930812,negative,shapeid:333,342
"-3702.9335349922612,1593.6750839563501,10155.79689348652","-3702.9335349922612,1593.6750839563501,10114.832507190034",20.081085917404177,negative,shapeid:167,125
"4138.616627744619,-8851.235187994658,16740.8916780687","4138.616627744619,-8851.235187994658,16693.43250719003",27.45782314101235,negative,shapeid:62,8
"4180.647003019552,-10928.6966115164,16716.485386218916","4180.647003019552,-10896.600000028931,16693.43250719003",18.412347830094195,negative,shapeid:84,54
"-6378.575478406996,-2894.7101006070116,10225.835863498196","-6378.575478406996,-2894.7101006070116,10165.632507190034",45.5685060380634,negative,shapeid:166,136
"9332.803772013904,2358.52270692626,55.93925413515433","9332.803772013904,2358.52270692626,0.0",38.959025806983284,negative,shapeid:333,343
"275.17775370659365,-4811.837708390866,8674.691166050978","275.17775370659365,-4811.837708390866,8586.457617411506",28.496168883363147,positive,shapeid:40,139
"4505.50267811037,-4604.015549008872,10218.534676135157","4478.832748075901,-4604.015549008872,10178.332507190034",28.28897236293371,negative,shapeid:42,4
"-1688.7811125232183,-6921.1002918154245,10206.562587902014","-1688.7811125232183,-6921.1002918154245,10165.632507190034",20.047826231557412,negative,shapeid:40,140
"-1620.3822657184046,-2483.4299247843373,10177.383935843047","-1620.3822657184046,-2483.4299247843373,10114.832507190034",49.42555541024142,negative,shapeid:166,137
"6169.538476901882,7922.151624199763,10513.043763641004","6169.538476901882,7922.151624199763,10470.432507190033",21.841127191503524,negative,shapeid:238,33
"-494.9941837162605,6799.3832381494285,8554.008844330929","-494.9941837162605,6799.3832381494285,8510.257617411506",23.100454963572414,negative,shapeid:120,6
"2709.2240727015105,10017.916178652133,2732.293170672375","2709.2240727015105,10017.916178652133,2686.8325071900326",24.867420285902913,negative,shapeid:202,13
